ID,RT,DT,CCS,m/z,Abundance,36 2286 - Mitra.d.DeMP, 39 2182 - Mitra.d.DeMP, 42 2187 - Mitra.d.DeMP, 45 2854 - Mitra.d.DeMP, 48 2911 - Mitra.d.DeMP, 126 1777 - Mitra.d.DeMP, 129 1821 - Mitra.d.DeMP, 132 1673 - Mitra.d.DeMP, 135 1894 - Mitra.d.DeMP, 138 3330 - Mitra.d.DeMP, 81 2003 - Mitra.d.DeMP, 84 2095 - Mitra.d.DeMP, 87 2046 - Mitra.d.DeMP, 90 2889 - Mitra.d.DeMP, 93 3021 - Mitra.d.DeMP,Blank 1.d,Blank 2.d,Blank 3.d
3463,15.96,28.554,213.69,433.33,21,0.001,240,0.001,0.001,0.001,0.001,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3464,11.697,30.952,230.02,531.2589,21,0.001,0.001,0.001,0.001,0.001,0.001,0.001,179,0.001,136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3465,4.042,27.384,209.66,245.0488,21,120,0.001,0.001,0.001,0.001,0.001,0.001,0.001,195,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3466,15.255,33.787,251.41,558.4237,21,0.001,64,0.001,102,148,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3467,0.236,20.319,154.27,292.1633,21,0.001,154,0.001,0.001,0.001,79,0.001,0.001,0.001,0.001,81,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3468,15.768,38.391,282.79,807.5036,21,0.001,0.001,0.001,0.001,0.001,263,0.001,0.001,51,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3469,15.324,28.866,215.3,464.3125,21,0.001,0.001,0.001,0.001,0.001,0.001,55,55,0.001,0.001,64,67,0.001,73,0.001,0.001,0.001,53
3470,14.039,35.953,265.66,714.5074,21,0.001,86,0.001,0.001,0.001,102,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,126,0.001,0.001,0.001
3471,9.492,22.807,173.93,269.1194,21,154,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,67,0.001,0.001,0.001
3472,12.541,24.291,183.72,325.3739,21,0.001,0.001,81,0.001,145,87,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3473,13.397,28.509,212.42,532.1184,21,93,220,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3474,15.359,38.29,282.48,797.5127,21,0.001,0.001,84,0.001,88,81,0.001,0.001,0.001,0.001,0.001,0.001,60,0.001,0.001,0.001,0.001,0.001
3475,13.87,35.994,266.26,667.4888,21,0.001,0.001,55,0.001,0.001,0.001,56,0.001,0.001,0.001,109,0.001,0.001,0.001,93,0.001,0.001,0.001
3476,3.856,30.384,225.49,562.2872,21,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,153,0.001,160,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3477,12.912,31.628,235.32,519.404,21,0.001,0.001,0.001,80,0.001,0.001,0.001,0.001,0.001,0.001,82,0.001,86,64,0.001,0.001,0.001,0.001
3478,8.362,28.897,215.52,465.2478,21,0.001,0.001,0.001,0.001,0.001,0.001,130,90,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3479,13.396,30.754,227.72,621.1312,21,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,148,0.001,0.001,0.001,164,0.001,0.001,0.001
3480,12.925,17.399,133.38,242.0317,21,83,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,78,0.001,80,0.001,0.001,0.001
3481,2.458,28.887,224.75,187.0057,21,0.001,0.001,72,0.001,116,0.001,0.001,0.001,0.001,0.001,0.001,124,0.001,0.001,0.001,0.001,0.001,0.001
3482,10.086,22.866,181.7,141.0157,21,0.001,106,91,0.001,0.001,0.001,115,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3483,15.252,37.467,276.45,771.4994,21,0.001,0.001,54,0.001,0.001,0.001,0.001,0.001,0.001,184,73,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3484,13.711,33.102,245.52,595.4339,21,0.001,92,0.001,0.001,0.001,0.001,0.001,155,0.001,0.001,0.001,0.001,0.001,64,0.001,0.001,0.001,0.001
3485,14.741,31.858,236.86,548.3709,21,0.001,0.001,0.001,63,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,248,0.001,0.001,0.001,0.001,0.001
3486,12.349,23.529,178.32,297.2435,21,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,250,0.001,0.001,61,0.001,0.001,0.001,0.001,0.001
3487,14.491,27.65,206.89,418.3007,21,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,241,69,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3488,12.412,25.209,190.84,311.1694,21,0.001,0.001,0.001,0.001,77,0.001,0.001,113,0.001,0.001,0.001,0.001,120,0.001,0.001,0.001,0.001,0.001
3489,14.152,32.066,238.8,522.4232,21,0.001,94,52,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,164,0.001,0.001,0.001,0.001,0.001,0.001
3490,2.593,24.666,185.56,371.1241,21,0.001,96,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,213,0.001,0.001,0.001,0.001,0.001,0.001
3491,14.978,36.996,272.97,735.4826,21,0.001,0.001,0.001,0.001,0.001,0.001,102,76,0.001,0.001,0.001,0.001,130,0.001,0.001,0.001,0.001,0.001
3492,0.678,22.498,186.12,92.9276,21,0.001,0.001,92,0.001,0.001,138,78,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3493,13.391,28.173,210.94,409.332,21,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,242,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3494,14.183,20.816,159.86,230.979,20,0.001,0.001,55,0.001,0.001,0.001,0.001,107,0.001,0.001,0.001,0.001,145,0.001,0.001,0.001,0.001,0.001
3495,14.614,31.441,232.84,699.0771,20,0.001,98,101,108,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3496,8.491,28.84,214.54,512.2672,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,77,230,0.001,0.001,0.001,0.001
3497,16.467,37.685,278.54,734.5342,20,0.001,0.001,64,0.001,182,0.001,0.001,0.001,0.001,0.001,0.001,60,0.001,0.001,0.001,0.001,0.001,0.001
3498,0.63,22.525,170.92,298.1393,20,0.001,0.001,0.001,188,0.001,0.001,0.001,118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3499,15.146,38.617,284.49,802.5246,20,0.001,0.001,0.001,0.001,0.001,131,51,0.001,0.001,0.001,50,0.001,0.001,0.001,74,0.001,0.001,0.001
3500,14.076,29.533,218.86,617.0743,20,0.001,0.001,57,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,78,0.001,73,0.001,0.001,0.001,0.001
3501,15.491,33.839,250.5,625.4665,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,60,0.001,245,0.001,0.001,0.001
3502,13.612,19.342,147.39,280.0238,20,66,120,0.001,118,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3503,15.367,37.152,274.01,752.4882,20,0.001,0.001,0.001,0.001,0.001,110,0.001,96,0.001,98,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3504,15.686,28.716,214.7,437.3808,20,0.001,0.001,0.001,92,0.001,0.001,0.001,64,0.001,69,0.001,0.001,0.001,79,0.001,0.001,0.001,0.001
3505,4.533,24.416,184.28,351.2161,20,0.001,0.001,0.001,119,185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3506,13.724,32.657,243.21,539.4297,20,103,0.001,0.001,78,123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3507,10.822,22.393,168.49,357.183,20,0.001,0.001,0.001,0.001,0.001,0.001,103,59,0.001,0.001,0.001,0.001,0.001,142,0.001,0.001,0.001,0.001
3508,16.452,36.689,271.08,684.5984,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,167,66,0.001,0.001,0.001,70,0.001,0.001,0.001,0.001,0.001
3509,11.921,30.184,224.55,546.2512,20,0.001,73,0.001,105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,125,0.001,0.001,0.001,0.001,0.001
3510,11.086,27.955,208.32,496.0948,20,0.001,75,0.001,0.001,0.001,0.001,112,0.001,0.001,0.001,0.001,0.001,116,0.001,0.001,0.001,0.001,0.001
3511,15.95,25.785,190.77,744.948,20,78,64,0.001,53,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3512,13.611,31.158,238.04,255.2332,20,133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,169,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3513,15.411,25.662,191.73,453.0673,20,0.001,74,0.001,0.001,0.001,0.001,0.001,97,131,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3514,11.818,19.802,150.63,275.0554,20,0.001,0.001,0.001,0.001,0.001,0.001,59,0.001,56,0.001,62,0.001,0.001,63,62,0.001,0.001,0.001
3515,13.32,27.792,211.17,279.2324,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,208,0.001,94,0.001,0.001,0.001,0.001
3516,5.071,18.422,142.06,217.0006,20,0.001,0.001,152,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,150,0.001,0.001,0.001,0.001,0.001
3517,13.043,31.656,235.56,517.3878,20,0.001,0.001,0.001,66,0.001,0.001,0.001,73,0.001,0.001,80,0.001,0.001,82,0.001,0.001,0.001,0.001
3518,11.725,28.452,212.62,476.2476,20,0.001,0.001,0.001,152,149,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3519,12.659,25.766,194.08,353.2151,20,0.001,0.001,0.001,107,0.001,85,0.001,0.001,108,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3520,14.301,34.282,254.35,598.5027,20,0.001,0.001,0.001,157,0.001,0.001,0.001,0.001,0.001,0.001,143,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3521,14.416,29.762,221.58,495.3664,20,0.001,0.001,0.001,0.001,0.001,0.001,60,109,0.001,0.001,0.001,0.001,131,0.001,0.001,0.001,0.001,0.001
3522,1.395,26.449,198.05,409.2194,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,148,0.001,0.001,0.001,0.001,152,0.001,0.001,0.001,0.001,0.001
3523,12.569,32.798,242.87,617.357,20,0.001,0.001,0.001,0.001,0.001,0.001,78,63,0.001,0.001,0.001,0.001,86,0.001,73,0.001,0.001,0.001
3524,11.179,19.1,145.25,285.0419,20,0.001,0.001,68,0.001,92,0.001,68,0.001,0.001,0.001,0.001,0.001,72,0.001,0.001,0.001,0.001,0.001
3525,11.423,18.317,140.35,245.0227,20,0.001,52,63,59,0.001,0.001,0.001,0.001,64,0.001,61,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3526,12.659,29.344,219.22,439.3427,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,110,0.001,115,0.001,0.001,74,0.001,0.001,0.001,0.001,0.001
3527,13.435,27.605,203.25,844.9448,20,0.001,0.001,0.001,0.001,0.001,62,53,0.001,0.001,63,0.001,0.001,54,66,0.001,0.001,0.001,0.001
3528,13.3,27.389,206.72,327.2325,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,199,0.001,99,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3529,12.39,20.884,158.74,282.9936,20,0.001,64,0.001,0.001,0.001,0.001,0.001,77,61,0.001,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001
3530,14.528,27.363,203.44,543.0554,20,0.001,102,0.001,0.001,0.001,0.001,0.001,78,0.001,0.001,0.001,0.001,117,0.001,0.001,0.001,0.001,0.001
3531,15.447,30.177,223.45,641.0882,20,0.001,107,0.001,0.001,0.001,70,63,57,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3532,5.241,18.379,140.46,252.9979,20,0.001,0.001,0.001,70,0.001,70,0.001,0.001,85,0.001,0.001,0.001,72,0.001,0.001,0.001,0.001,55
3533,15.154,37.696,277.88,773.5155,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,175,121,0.001,0.001,0.001,0.001,0.001
3534,13.617,33.783,250.7,593.4667,20,0.001,123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,173,0.001,0.001,0.001,0.001
3535,12.515,31.763,235.56,595.2878,20,0.001,69,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,63,76,88,0.001,0.001,0.001
3536,11.46,27.022,202.24,424.2732,20,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,55,68,0.001,81,0.001,0.001,0.001
3537,13.866,24.22,184.21,282.2521,20,0.001,189,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,107,0.001,0.001,0.001,0.001,0.001
3538,13.867,36.95,273.08,721.5257,20,0.001,210,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,86,0.001,0.001,0.001,0.001,0.001
3539,14.972,38.083,280.97,814.4864,20,0.001,136,0.001,109,0.001,0.001,50,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3540,16.058,38.136,281.35,783.5334,20,51,0.001,0.001,0.001,50,0.001,67,63,64,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3541,7.079,21.783,167.67,223.1332,20,117,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,178,0.001,0.001,0.001
3542,1.6,25.801,192.49,473.117,20,0.001,0.001,0.001,71,0.001,0.001,65,0.001,0.001,0.001,83,0.001,0.001,0.001,76,0.001,0.001,0.001
3543,15.283,21.715,164.69,299.0239,20,0.001,0.001,96,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,99,0.001,0.001,0.001,0.001
3544,7.551,28.578,226.63,141.0144,20,0.001,0.001,0.001,0.001,0.001,0.001,111,0.001,0.001,0.001,0.001,62,54,0.001,68,0.001,0.001,0.001
3545,13.079,18.332,140.69,231.0487,20,0.001,0.001,0.001,0.001,0.001,0.001,149,0.001,0.001,0.001,0.001,0.001,146,0.001,0.001,0.001,0.001,0.001
3546,7.079,24.636,185.33,371.1065,20,0.001,0.001,0.001,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,187,0.001,0.001,0.001
3547,14.68,33.775,255.14,329.0446,20,0.001,70,0.001,53,0.001,0.001,0.001,0.001,0.001,0.001,84,0.001,87,0.001,0.001,0.001,0.001,0.001
3548,6.482,23.851,180.51,327.2152,20,78,62,0.001,70,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3549,11.492,33.575,254.53,297.154,20,0.001,72,0.001,0.001,0.001,0.001,64,87,71,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3550,9.706,30.834,228.55,628.3031,20,0.001,0.001,0.001,223,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,0.001,0.001,0.001
3551,13.135,22.129,168.97,253.2162,20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,190,0.001,0.001,103,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3552,0.303,18.078,140.04,201.0373,19,0.001,0.001,216,0.001,0.001,0.001,0.001,76,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3553,0.235,26.142,198.62,291.0819,19,0.001,0.001,96,0.001,104,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3554,16.343,23.296,177,293.2112,19,92,58,63,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,79,0.001,0.001,0.001,0.001
3555,14.136,25.856,194.34,375.2296,19,0.001,0.001,0.001,0.001,57,0.001,0.001,0.001,131,0.001,0.001,0.001,103,0.001,0.001,0.001,0.001,0.001
3556,16.411,32.899,244,597.3497,19,0.001,104,0.001,0.001,0.001,0.001,0.001,0.001,108,0.001,0.001,79,0.001,0.001,0.001,0.001,0.001,0.001
3557,13.749,19.665,150.82,239.0586,19,0.001,70,0.001,75,0.001,0.001,0.001,72,74,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3558,13.155,29.361,219.03,461.3258,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,116,85,89,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3559,14.433,23.355,177.58,284.4423,19,0.001,0.001,0.001,210,0.001,0.001,0.001,0.001,0.001,80,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3560,13.842,33.949,250.59,797.1127,19,0.001,86,0.001,134,0.001,70,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3561,14.182,21.27,160.69,329.1583,19,0.001,92,0.001,0.001,0.001,0.001,0.001,96,0.001,0.001,0.001,0.001,102,0.001,0.001,0.001,0.001,0.001
3562,12.028,30.338,226.02,483.3699,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,108,61,120,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3563,0.173,27.016,235.81,61.9895,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,72,0.001,0.001,0.001,0.001,0.001,92,124,0.001,0.001,0.001
3564,0.244,28.98,214.83,627.1268,19,0.001,0.001,66,0.001,75,0.001,0.001,0.001,0.001,0.001,0.001,72,75,0.001,0.001,0.001,0.001,0.001
3565,14.766,29.891,223.34,437.3646,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,106,0.001,182,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3566,15.466,39.795,293.04,868.5336,19,0.001,122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,50,116,0.001,0.001,0.001
3567,8.827,18.777,142.69,290.0284,19,0.001,0.001,122,0.001,0.001,0.001,166,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3568,13.093,35.16,259.58,713.353,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,60,0.001,0.001,0.001,228,0.001,0.001,0.001,0.001,0.001
3569,15.811,23.294,176.65,293.2108,19,0.001,0.001,0.001,0.001,0.001,0.001,120,0.001,0.001,0.001,0.001,0.001,0.001,168,0.001,0.001,0.001,0.001
3570,14.271,28.32,211.85,433.3309,19,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,131,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001
3571,12.417,35.891,264.6,771.1837,19,0.001,0.001,0.001,0.001,0.001,51,0.001,0.001,99,0.001,64,0.001,0.001,0.001,74,0.001,0.001,0.001
3572,2.962,30.296,225.17,558.3031,19,0.001,0.001,76,0.001,0.001,0.001,0.001,0.001,0.001,0.001,212,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3573,16.437,34.889,258.22,671.4639,19,0.001,0.001,0.001,208,0.001,0.001,0.001,0.001,0.001,0.001,80,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3574,12.61,24.909,188.22,325.4249,19,0.001,0.001,93,0.001,0.001,0.001,0.001,143,0.001,0.001,51,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3575,15.332,27.972,209.03,436.2834,19,0.001,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,107,0.001,0.001,0.001,83,0.001,0.001,0.001,0.001
3576,7.453,28.01,209.13,469.2394,19,0.001,0.001,0.001,151,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,136,0.001,0.001,0.001
3577,13.865,27.101,203.12,419.2552,19,0.001,76,81,0.001,0.001,0.001,0.001,130,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3578,1.607,28.383,211.76,489.1745,19,91,0.001,0.001,97,0.001,0.001,0.001,0.001,99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3579,0.132,25.954,226.55,61.9893,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,118,0.001,0.001,80,0.001,0.001,89,0.001,0.001,0.001
3580,12.882,27.575,204.99,545.0359,19,0.001,0.001,0.001,106,0.001,0.001,0.001,0.001,99,82,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3581,8.407,19.922,151.6,288.6165,19,77,0.001,0.001,209,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3582,13.313,35.592,263.31,663.4594,19,0.001,0.001,0.001,64,0.001,0.001,0.001,73,0.001,0.001,81,0.001,68,0.001,0.001,0.001,0.001,0.001
3583,13.492,33.488,248.23,589.4472,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,167,0.001,0.001,0.001,0.001,119,0.001,0.001,0.001
3584,14.615,37.18,274.61,764.5241,19,97,0.001,124,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,0.001,0.001
3585,13.856,33.109,245.99,575.4663,19,95,0.001,94,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,96,0.001,0.001,0.001,0.001
3586,12.618,19.787,150.47,277.05,19,0.001,0.001,0.001,0.001,0.001,0.001,118,83,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3587,3.843,17.22,135.05,164.0703,19,0.001,0.001,0.001,0.001,0.001,81,0.001,0.001,0.001,101,0.001,0.001,0.001,103,0.001,0.001,0.001,0.001
3588,7.31,20.331,151.56,480.968,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,76,131,0.001,0.001,78,0.001,0.001,0.001
3589,15.5,18.032,139.3,208.9747,19,0.001,109,0.001,0.001,0.001,0.001,83,0.001,0.001,0.001,0.001,0.001,93,0.001,0.001,0.001,0.001,0.001
3590,14.554,32.563,241.51,610.3717,19,0.001,0.001,75,0.001,0.001,209,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3591,15.067,37.51,276.83,725.5359,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,72,0.001,120,0.001,92,0.001,0.001,0.001
3592,12.418,24.204,179.48,623.6694,19,0.001,0.001,100,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001
3593,14.51,31.226,232.07,529.4263,19,0.001,0.001,0.001,0.001,0.001,0.001,81,125,0.001,0.001,0.001,0.001,0.001,78,0.001,0.001,0.001,0.001
3594,14.186,21.023,159.28,310.0052,19,0.001,0.001,116,0.001,0.001,0.001,0.001,168,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3595,12.591,25.983,573.47,325.427,19,0.001,0.001,144,0.001,0.001,0.001,139,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3596,13.245,29.543,220.59,447.3462,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,201,0.001,82,0.001,0.001,0.001,0.001,0.001
3597,11.25,18.844,150.65,131.0126,19,0.001,72,73,0.001,0.001,0.001,0.001,71,0.001,0.001,67,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3598,1.492,25.813,199.23,212.0016,19,167,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,116,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3599,11.579,20.485,155.62,287.0365,19,0.001,0.001,0.001,71,0.001,73,0.001,64,0.001,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3600,12.431,41.165,302.75,941.3569,19,0.001,0.001,105,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,92,86,0.001,0.001,0.001,0.001,0.001
3601,15.384,36.404,269.91,615.3887,19,0.001,95,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,187,0.001,0.001,0.001,0.001,0.001
3602,13.282,21.251,160.62,329.1295,19,0.001,214,0.001,0.001,0.001,0.001,0.001,0.001,0.001,68,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3603,10.086,21.021,159,322.9996,19,72,0.001,64,0.001,0.001,71,0.001,0.001,0.001,75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3604,14.586,33.426,247.88,578.4836,19,0.001,0.001,0.001,0.001,0.001,0.001,64,0.001,0.001,0.001,0.001,0.001,70,76,72,0.001,0.001,0.001
3605,12.223,22.07,165.5,402.0433,19,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,68,77,0.001,0.001,71,0.001,0.001,0.001,0.001
3606,13.636,27.488,205.41,436.254,19,0.001,0.001,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,96,94,0.001,0.001,0.001,0.001,0.001
3607,11.953,25.34,191.37,345.2419,19,74,61,0.001,0.001,147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3608,15.985,36.871,272.34,745.503,19,0.001,0.001,130,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152,0.001,0.001,0.001
3609,15.33,39.161,288.36,824.5426,19,0.001,0.001,0.001,0.001,0.001,50,0.001,72,0.001,67,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001
3610,11.603,28.709,214.53,476.2464,19,0.001,0.001,0.001,135,146,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3611,14.229,33.732,250.41,568.4662,19,0.001,0.001,54,0.001,0.001,0.001,0.001,86,0.001,69,72,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3612,5.655,23.994,180.48,373.1265,19,0.001,0.001,63,67,0.001,0.001,0.001,0.001,0.001,79,0.001,0.001,0.001,0.001,72,0.001,0.001,0.001
3613,12.805,30.728,227.79,590.2492,19,0.001,0.001,0.001,0.001,0.001,110,83,0.001,0.001,0.001,0.001,0.001,0.001,0.001,88,0.001,0.001,0.001
3614,8.329,28.925,215.19,528.2634,19,0.001,0.001,0.001,0.001,53,0.001,121,107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
3615,13.754,27.653,205.59,543.0552,19,78,0.001,0.001,0.001,0.001,101,0.001,0.001,0.001,0.001,0.001,102,0.001,0.001,0.001,0.001,0.001,0.001
3616,13.241,27.855,207.96,450.2605,19,0.001,0.001,0.001,0.001,0.001,0.001,136,0.001,0.001,0.001,0.001,79,66,0.001,0.001,0.001,0.001,0.001
3617,15.501,31.951,244.49,245.0646,19,0.001,0.001,68,0.001,0.001,0.001,0.001,0.001,113,0.001,0.001,0.001,0.001,99,0.001,0.001,0.001,0.001
