ID,RT,DT,CCS,m/z,30 CC7-1.d.DeMP, 31 CC7-2.d.DeMP, 32 CC7-3.d.DeMP, 187 CC7-1.d.DeMP, 188 CC7-2.d.DeMP, 189 CC7-3.d.DeMP, 193 B3 MB-1.d.DeMP, 194 B3 MB-2.d.DeMP, 195 B3 MB-3.d.DeMP, 260 B4 MB-1.d.DeMP, 261 B4 MB-2.d.DeMP, 262 B4 MB-3.d.DeMP, 103 B2 MB-1.d.DeMP, 104 B2 MB-2.d.DeMP, 105 B2 MB-3.d.DeMP, 36 B1 MB-1.d.DeMP, 37 B1 MB-2.d.DeMP, 38 B1 MB-3.d.DeMP
62261,4.589,43.479,319.42,967.5744,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62262,3.55,28.628,1040.34,634.3249,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62263,0.383,21.637,164.51,264.1249,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62264,1.944,33.258,246.47,581.2478,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62265,2.441,32.561,241.61,550.3158,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62266,3.52,39.218,289.16,761.7618,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62267,2.309,31.959,235.5,768.0686,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62268,3.579,22.939,174.11,275.2226,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62269,0.126,30.785,226.1,934.6954,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,145,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62270,0.247,13.264,108.6,97.1585,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62271,1.488,2.995,22.23,277.1482,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62272,2.594,15.402,118.84,196.982,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62273,4.624,36.113,266.59,707.3475,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62274,1.081,16.308,133.71,96.9191,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62275,0.425,22.986,173.05,333.1415,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62276,1.965,8.267,61.25,462.986,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62277,0.973,23.917,180.21,327.2163,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62278,3.852,34.751,256.94,643.5252,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62279,4.209,38.935,286.52,839.6722,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62280,1.805,29.721,220.46,549.0519,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62281,3.092,34.448,255.54,555.4488,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62282,4.529,41.621,306.11,893.1936,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62283,0.476,28.694,211.66,708.8079,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62284,4.082,20.513,156.75,238.1099,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,62,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62285,3.125,27.846,208.73,382.2063,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62286,3.71,29.115,223.05,231.2134,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62287,1.963,32.03,236.92,626.2473,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62288,0.361,30.156,231.89,217.0454,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62289,4.133,39.476,290.39,862.4245,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62290,3.683,45.986,337.48,1033.8311,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62291,0.491,4.838,36.75,219.048,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62292,1.914,32.682,242.05,591.719,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62293,1.938,34.531,255.42,631.1285,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62294,0.788,6.665,54.14,99.9552,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62295,3.853,31.589,234.4,544.4117,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62296,2.742,44.898,329.22,1098.6395,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62297,0.564,21.659,173.91,119.9467,0.001,0.001,59,0.001,0.001,0.001,0.001,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,0.001
62298,1.602,5.164,38.43,348.9418,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62299,2.843,22.581,168.91,398.9535,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62300,1.757,25.703,190.45,566.7433,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62301,1.829,18.443,538.14,366.4225,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62302,4.208,35.697,263.51,699.2678,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,0.001,0.001,0.001,84,0.001
62303,0.892,16.302,123.69,270.2035,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62304,4.247,42.119,309.47,939.5989,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62305,4.584,40.465,297.76,847.8316,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62306,4.603,37.881,279.02,792.783,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62307,2.467,23.026,170.78,536.7549,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62308,1.948,27.561,205.05,485.6861,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62309,1.05,4.255,32.6,179.0524,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62310,0.379,39.6,290.95,950.4294,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62311,1.694,20.919,158.94,267.5307,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62312,2.596,30.793,227.07,734.9457,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62313,1.827,17.971,144.54,116.9682,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62314,0.599,28.093,205.61,1195.6125,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62315,3.4,38.65,285.03,751.5519,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,100,74,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62316,0.845,27.006,200.05,578.8479,0.001,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62317,1.742,18.753,818.06,377.3667,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62318,4.429,36.529,270.3,629.477,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62319,4.574,39.776,292.85,818.2265,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001
62320,1.638,9.223,68.49,430.9748,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62321,1.938,0.665,4.76,116.9703,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62322,4.491,41.329,303.91,901.5639,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62323,4.981,37.809,279.08,713.602,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62324,0.248,22.346,176.11,149.0064,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62325,1.604,0.185,0.96,118.97,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001
62326,3.5,22.281,169.24,270.1364,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,61,0.001,123
62327,4.761,35.615,263.65,608.6026,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001
62328,4.48,35.861,264.75,699.1847,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,106,0.001,0.001,0.001,0.001,0.001,0.001,0.001,78,0.001
62329,4.313,33.468,248.37,549.4892,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62330,2.99,25.989,194.69,387.2738,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62331,4.092,38.866,286.2,807.6157,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001
62332,3.879,37.133,1617.79,746.6552,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001
62333,0.403,25.938,190.29,978.7694,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,0.001,0.001,0.001,0.001,0.001,60,0.001,53,0.001
62334,0.348,55.916,433.24,195.0509,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62335,2.525,23.724,175.49,604.9733,55,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,0.001,87,0.001,0.001
62336,0.543,29.593,218.1,750.7646,0.001,0.001,0.001,0.001,0.001,0.001,0.001,94,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,90
62337,0.279,43.232,341.18,148.9719,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001
62338,0.741,0.213,1.28,61.9907,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001
62339,3.704,33.965,251.87,567.4089,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62340,2.375,24.569,191.63,171.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62341,0.59,26.053,193.13,559.8699,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,56,0.001,72,56,0.001,0.001,0.001,0.001,0.001,0.001
62342,0.755,24.485,182.33,466.866,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,61,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62343,0.992,26.245,195.12,496.9913,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,94,0.001,0.001,0.001,0.001,90
62344,2.506,24.503,180.83,677.9723,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001
62345,1.509,30.226,222.92,720.9549,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,87,0.001,0.001,0.001,97
62346,0.672,26.739,200,404.9708,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001
62347,1.424,26.408,198.19,366.9835,0.001,92,0.001,0.001,0.001,0.001,0.001,125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62348,4.604,29.051,213.35,924.9411,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,104,0.001,0.001
62349,4.755,37.719,279.07,634.6129,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001
62350,0.721,22.595,169.66,356.9425,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,111,0.001,73
62351,2.6,26.067,192.81,615.9634,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62352,0.909,50.377,414.2,96.9238,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62353,0.647,29.943,240.83,118.9729,67,0.001,0.001,0.001,0.001,0.001,0.001,59,0.001,0.001,0.001,66,0.001,0.001,0.001,59,0.001,0.001
62354,3.01,23.479,177.94,285.2631,0.001,0.001,0.001,0.001,0.001,0.001,89,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001,0.001
62355,4.145,39.213,289.11,763.5147,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62356,0.261,14.557,112.89,181.8392,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184
62357,0.749,27.897,208.61,410.9804,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62358,4.286,36.54,269.62,725.2423,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001,0.001,0.001,0.001,0.001,0.001
62359,0.384,25.164,197.88,154.043,0.001,0.001,0.001,0.001,0.001,0.001,52,0.001,63,0.001,0.001,69,0.001,0.001,0.001,0.001,0.001,0.001
62360,1.147,28.876,251.72,61.9893,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,184,0.001
62361,3.297,35.704,263.66,689.4746,0.001,0.001,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,145,0.001,0.001
62362,1.232,25.273,187.54,532.9055,0.001,0.001,92,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62363,3.924,0.719,5.71,59.013,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,110,0.001,0.001,0.001,0.001,73,0.001
62364,1.182,50.879,400.98,152.0475,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,97,0.001,0.001,86,0.001,0.001
62365,0.16,20.551,164.12,127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,82,0.001,0.001,0.001,0.001,101,0.001,0.001,0.001
62366,0.371,22.045,181.38,94.9232,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,94,0.001,89,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62367,0.969,25.356,187.94,560.8229,0.001,0.001,0.001,0.001,0.001,0.001,71,0.001,0.001,112,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62368,1.024,14.045,109.45,168.99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001
62369,1.161,26.068,194.64,428.9318,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62370,1.585,18.823,140.78,392.9774,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,57,0.001,126
62371,0.731,22.659,166.64,812.7566,0.001,0.001,0.001,0.001,0.001,0.001,67,0.001,0.001,66,0.001,0.001,0.001,0.001,0.001,0.001,0.001,50
62372,1.386,21.348,160.04,371.8977,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,65,0.001,0.001,0.001,118,0.001,0.001
62373,2.185,29.803,221.49,511.0748,0.001,0.001,0.001,0.001,0.001,0.001,127,0.001,0.001,0.001,0.001,0.001,0.001,0.001,56,0.001,0.001,0.001
62374,3.467,13.149,100.05,249.1913,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,100,0.001,0.001,0.001,0.001,0.001,83,0.001,0.001,0.001
62375,2.058,13.482,108.29,116.9672,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62376,2.06,29.311,218.83,435.2287,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62377,0.449,19.244,148.76,194.0932,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62378,3.669,34.74,257.07,624.535,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62379,0.372,16.123,125.86,166.0107,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62380,0.299,24.944,185.27,511.8628,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183
62381,0.263,27.726,203.97,821.4467,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001
62382,1.141,23.255,173.42,440.8554,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,52,0.001,0.001,0.001,0.001,0.001,81,0.001,50
62383,0.277,20.454,161.15,148.9701,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183
62384,0.936,22.852,183.97,116.9732,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62385,4.009,34.907,259.2,538.5202,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62386,2.434,3.309,24.49,311.1705,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001
62387,2.181,25.089,190.78,266.149,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62388,3.724,30.759,228.56,517.3735,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62389,4.06,33.473,248.22,566.4888,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62390,2.128,0.177,0.77,265.1444,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62391,4.527,30.569,227.05,524.3317,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,60,0.001,0.001,0.001,0.001,123,0.001
62392,3.854,31.937,237.34,517.3939,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,99,84,0.001,0.001,0.001,0.001,0.001,0.001,0.001
62393,3.98,38.078,280.52,790.7794,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,101,0.001,0.001,0.001,0.001,0.001,82,0.001,0.001
62394,2.196,40.405,352.55,61.9856,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,118,0.001,65,0.001,0.001,0.001,0.001,0.001,0.001
62395,3.542,37.227,274.38,767.0476,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,61,0.001,0.001,0.001,0.001,0.001,0.001,0.001,122
62396,2.804,18.315,141.61,193.034,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,183,0.001
62397,4.555,42.523,312.5,925.6889,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,108,0.001,75,0.001,0.001,0.001
62398,0.636,25.177,184.82,932.7644,0.001,0.001,0.001,0.001,0.001,0.001,99,0.001,0.001,0.001,0.001,0.001,0.001,0.001,84,0.001,0.001,0.001
62399,0.677,24.626,180.8,916.7379,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,104,79
62400,4.404,40.322,296.78,841.7892,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,89,0.001,0.001,94,0.001,0.001,0.001,0.001
62401,4.17,40.67,299.31,848.1524,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,119,64,0.001,0.001,0.001,0.001,0.001
62402,2.736,24.683,182.42,632.9692,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,103,0.001,80
62403,1.944,22.59,168.27,456.8322,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,103,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,80
62404,3.273,19.444,149.81,205.1088,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,64,0.001,0.001,0.001,0.001,119,0.001,0.001
62405,1.301,10.456,85.94,92.9275,0.001,90,0.001,0.001,0.001,0.001,80,0.001,0.001,0.001,0.001,0.001,0.001,0.001,103,0.001,0.001,0.001
62406,0.785,53.073,400.38,330.9777,0.001,0.001,0.001,0.001,0.001,0.001,0.001,116,0.001,0.001,0.001,0.001,0.001,67,0.001,0.001,0.001,0.001
62407,0.735,23.122,172.45,438.9122,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,95,0.001,0.001,0.001,0.001,0.001,0.001,88
62408,1.371,27.296,201.71,642.8302,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,83,0.001,0.001,100
62409,4.35,35.631,263.04,700.3319,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,107,0.001,0.001,0.001,0.001,0.001,0.001,76,0.001
62410,3.948,22.173,168.86,255.9569,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,66,117,0.001
62411,3.759,21.66,164.67,265.0728,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,105,0.001,0.001,78,0.001,0.001,0.001,0.001,0.001,0.001
62412,0.953,30.297,223.38,734.8504,0.001,0.001,0.001,0.001,0.001,0.001,110,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73
62413,4.557,23.561,177.28,339.1332,0.001,0.001,0.001,91,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
